,#,Title,Acceptance,Difficulty,Frequency
0,230,Kth Smallest Element in a BST,65.1%,Medium,47.6765
1,348,Design Tic-Tac-Toe,56.7%,Medium,100
2,712,Minimum ASCII Delete Sum for Two Strings,60.7%,Medium,95.3529
