,#,Title,Acceptance,Difficulty,Frequency
0,21,Merge Two Sorted Lists,58.3%,Easy,4.769
1,200,Number of Islands,52.0%,Medium,16.9024
2,268,Missing Number,57.6%,Easy,45.1501
3,285,Inorder Successor in BST,45.3%,Medium,71.7523
4,1235,Maximum Profit in Job Scheduling,50.2%,Hard,100
